index,context_variant,sae_context,aae_context,sae_continuation,aae_continuation,preferred,A_is,B_is,raw_response
5231,SAE,"People are lucky that I ’ m not that kind of person , because they think things are easy , but it ’",Mf ' ers lucky I ain ' t a fuckn nigga cuz they think shit sweet but its cool cuz God,s fine because God knows the truth and that ’ s all that matters . Period !,knows wht it is and thts all tht matters PERIOD ! ! ! ! ! !,SAE,SAE,AAE,A
5232,SAE,"Ready to get off and relax . . . I don ' t know what I ' m going to do , but hey . . . I guess I ' ll go",Ready to get off and chill . . . . idk wht imma do but hey . . . . guess ill go feed my belly then lay,eat and then lie down !,down ! ! ! !,SAE,SAE,AAE,A
5233,SAE,"Then when I get off , I have my",""" Then when I get off I got my Dr","doctor ’ s appointment to go to . Hopefully , Corri can make it !","appt to go to , hopefully Corri can make it ! ! ! ! ! """,SAE,AAE,SAE,B
5234,SAE,"I need my boyfriend to hurry up so we can take a nap — well , at least I will ; he just",Need my bae to hurry up so we can take a nap well me at least he just gotta hold me,has to hold me !,! ! ! !,SAE,SAE,AAE,A
5235,SAE,About to spend time with my husband and the kids before he goes to work,Bout to spend time wit my hubby and the kids before he goes to work and,and they go home . . .,they go home . . . .,SAE,AAE,SAE,B
5236,SAE,"Dinner is cooked and eaten ,",""" Dinner is cooked n ate ,","my princess is taking her shower , and I ' m about to get ready to go on my date with my mister !","my princess is taking her shower , and I ' m bout to get ready to go on my date wit my mister ! ! ! ! ! """,SAE,SAE,AAE,A
5237,SAE,"I ’ m about to finish my nap and then cook dinner . I need to run an errand , but it ’ s too cold to take my baby outside and she ’ s already sick",Bout to finish my nap then cook dinner . . . . . need to make this run but its too cold to have my baby out and she already sick * Shrugs * !,. * Shrugs *,! ! ! !,SAE,AAE,SAE,B
5238,SAE,"In the meantime ,",In the mean time,I need to find something to eat before I make myself even sicker !,need to find something to eat befire I make myself sicker ! ! ! !,SAE,AAE,SAE,B
5239,SAE,"I then had constant real contractions from my eighth month until my ninth , when I had",Then had constant real contractions from my 8th month til my 9th when I had,her . . . .,her . . . .,SAE,SAE,AAE,A
5240,SAE,I ' m about to go to sleep before Corri and Mikey,Bout to go to sleep before Corri n Mikey come running back,come running back in here to attack me !,in here to attack me ! ! ! !,SAE,AAE,SAE,B
5241,SAE,"Well , I finished my shift at work , and now I ' m about to relax at my daughter ' s school",Well I did my shift at work now I ' m bout to chill at my princess school and observe . . . . .,and observe . She will be so happy and surprised !,She ' ll b so happy yet surprised ! ! ! !,SAE,SAE,AAE,A
5242,SAE,Going to bed with,Goin to bed wit a,"a smile on my face despite the dumb stuff , thanks to this beautiful weather God is giving us !",smile on my face despite the dum ish thankx to this beautiful weather God is giving us ! ! ! ! ! !,SAE,AAE,SAE,B
5243,SAE,"Yes , I have",Yes I ' m,"tomorrow off , so I ' m about to find something to do tonight because I just don ' t want to sit in the house .",off tomorrow so I ' m bout to find something to do tonight cuz I just don ' t wanna sit in tha house,SAE,AAE,SAE,B
5244,SAE,You don ' t want,You dont want me and,the baby and me to catch a cold . . . It looks better on me anyway !,baby getting a cold . . . . . It looks better on me anyway ! ! ! ! !,SAE,SAE,AAE,A
5245,SAE,My morning has been great,My morning has been great,". I was up with my boyfriend until he left for work , and now the baby woke up throwing up !",been up wit my bae til he left for work now baby woke up throwing up ! ! ! ! ! !,SAE,SAE,AAE,A
5246,SAE,My phone is about to die again ! I need to stay off this damn phone ! But all I was doing was playing games — I haven ’ t been in,My phone finna die again ! I need to stay off thos damn phone ! But all i was doing was playing games havent been in,the mood to talk .,the mood to talk,SAE,SAE,AAE,A
5247,SAE,I ' m debating,Debating if i,whether I should order my dress online and then just go buy myself some shoes .,should order my dress online and just go buy mw some shoes,SAE,AAE,SAE,B
5248,SAE,"That woman knew exactly what she was doing , and that ’ s why she did it that way . Ugh , I ’ m getting so angry just",That bitch knew what she was doing and thats why she did it like that . . ughhhh im getting pissed off just listening to this,listening to this .,shit . . .,AAE,AAE,SAE,A
5249,SAE,you ' re welcome,you welcome .,". You ' re always there for me , so I need to be there for you .",Your always there for me . So i need to be there for you .,SAE,SAE,AAE,A
5250,SAE,I don ’ t have anything to wear and I,""" Dont have nothing to wear and I","couldn ’ t find anything , so that means I ’ m not going !","couldnt find nothing so , that means im not going ! """,SAE,SAE,AAE,A
5251,SAE,"About to smoke something . I don ’ t feel sleepy , but I know once I get in bed I ’ ll be knocked out",""" Bout to put something in tha air , ! ! Don ' t feel sleepy but I know once I hit this bed I ' m fina be outa","! Yeah , buddy !","there ! Yea buddyyy ! """,SAE,SAE,AAE,A
5252,SAE,"So I ’ m single , yeah , I ’ m single . My homegirl is telling me she has a really attractive girl",So im single yea I ' m single . Im hg telling me she got me a bad asz breezy tonight,for me tonight …,. . .,SAE,SAE,AAE,A
5253,SAE,"Don ’ t trust these women around your girlfriend , and don ’ t trust your girlfriend around these women .",Dnt trust these hoes round yo bitch nd dnt trust yo bitch round these hoes . .,. . # motto,. # motto,SAE,SAE,AAE,A
5254,SAE,"LOL , you have me laughing so hard . This is real — you ’ re awake and your sister is asleep . She ’ s",lmaooo you got me dying . shit real you up and your sis is sleep . she usually,"usually on Instagram showing off , haha .",on instagram . showing off lol,AAE,AAE,SAE,A
5255,SAE,I ’ m seriously blasting DJ OUDY 1ER . I don ’ t think you all are,""" I ' m deadass blasting DJ OUDY 1ER , I DON ' T THINK Y ' ALL","familiar with that , lol !","UP ON THAT LOL ! ! """,SAE,SAE,AAE,A
5256,SAE,""" : Girl ,",""" : girl","I need to be doing that . I ’ m bored all day at my job — it ’ s tiring . This is tiring too though ; I ’ m just lazy , LOL . ""","i need to be doing that . I b bored all day at my job its tiring this tiring too doe Im just lazy LOL """,SAE,SAE,AAE,A
5257,SAE,You ’ re looking at,u lookin at Westbrook,Westbrook this year and comparing him to the last season Rose played ; that ’ s not a fair comparison .,this yr n comparin him to the last season rose played thats not a fair cocomparison,SAE,AAE,SAE,B
5258,SAE,"Really ? You were thinking about it ? It would be good , but no",""" Really ? You was thinking about it ? Its would be good , but",drama ! Reality can make or break you ! It ' s just the history .,"no drama ! reality can make or break you ! its just the history . """,SAE,SAE,AAE,A
5259,SAE,"I saw you as just a friend at first , but when I looked at you again , I realized I was in love with you",I looked at u once as just a friend then I looked at you twice & realized I was in love with,all over again .,you again .,SAE,AAE,SAE,B
5260,SAE,"Oh , we ’ re on the way to the neighborhood for a little while . You",oh we otw to the hood for a lil while yall,all come over there .,cum over there,SAE,SAE,AAE,A
5261,SAE,He has to make our problems public on Twitter,He gotta let our problems be known on twitter,and everything ? I ’ m really going to mess him up !,and shit imma really fuck him up ! ! ! ! ! ! !,AAE,AAE,SAE,A
5262,SAE,"That picture I just saw was extremely ugly , for real . Girl , sit down",That picture I just seen was ugly as thee fuck forreal bitch have a seat,___ ! ! ! ! !,___ ! ! ! ! !,SAE,SAE,AAE,A
5263,SAE,I just want to say a word or two to all of you people who,I just wanna say a word or two to all yo u niggas that keep,keep talking trash about me at school * clears throat * . . . SUCK MY DICK ! !,talkin shit bout me in school * clears throat * . . . SUCK MY DICK ! !,SAE,SAE,AAE,A
5264,SAE,People really keep tweeting the same things ! I ’ m seriously about,Yo ppl really be tweeting the same stuff ! Really bout to,to delete all my social networks . . .,delete all my social nets . . . .,SAE,AAE,SAE,B
5265,SAE,"Talking over Twitter ? I don ’ t do that , man … I ended up knocking someone the fuck out in real life , you fucking lowlife bastard",""" Talking over twitter ion do dat nigga . . . . Wound up knocking somebody TF out in real life u fuckin lowlife bastard",! I ’ m done .,"! Im done , """,SAE,SAE,AAE,A
5266,SAE,Shout out to my,Shout Out Too,"girl . We ' ve been close since we were kids , and I ' m always there for my friend — I don ' t play about that .",My Boo . . . Been Down Since Jits & & Bout My Dawq ' Ion Play Dat Sh . t,AAE,AAE,SAE,A
5267,SAE,All the things you,All The Sh .,post on Twitter — I don ’ t want you texting me at all .,t Yuh Put On Twitter ' Ion Want Yuh Textinq Mee At All .,SAE,AAE,SAE,B
5268,SAE,"She ’ s saying the things I ’ ve been posting , but look at what she ’",She Talkinq The Sh . t i Bee Puttinq But Look WTF She Bee Retweetinq ',s been retweeting !,! ! !,SAE,SAE,AAE,A
5269,SAE,"You ’ re supposed to be my girl . Well , a real girlfriend",""" Yuh Suppose Too Bee My Girl . Well Ah REAL GIRLFRIEND",is going to be there no matter what .,"Gone Bee There No Matter Wat . """,SAE,SAE,AAE,A
5270,SAE,I have to have it,i Got Have It Dumb,", dumb little girl . What don ’ t you understand ? Stop messaging me , stupid hoe .",Ass Little Girl ' Watchu Not Understandinq Yo . . . STOP WRITING MEE STUPID ASS HOEE,SAE,SAE,AAE,A
5271,SAE,Who wants a Galaxy ( 2 ) under T - Mobile with a SIM,Who Want Ah Galaxy ( 2 ) . Under T - Mobile With Ah Sim,card and a 16GB memory card ?,Card & & 16qb Memory Card .,SAE,AAE,SAE,B
5272,SAE,"Haha , you and Laylay and Keykey have me messed up",Haha Yuh In Laylay & & Keykey Got Meh Fuck,. Get yourselves on the floor . # CookieTweet,Up Get Yall Asz On The Floor # CookieTweet,AAE,AAE,SAE,A
5273,SAE,I am going on,I ' m goin,record as saying this is the ' weakest ' episode of # Scandal I have seen so far ( still a good show though ) .,on record as saying this is the ' weakest ' episode of # Scandal I ' ve seen so far ( still a good show though ),SAE,AAE,SAE,B
5274,SAE,Having a great time with my son today . .,Having a ball with my son today . . .,. he ' s much ' cooler ' when his sister isn ' t around . lol,he ' s much ' cooler ' when his sister isn ' t around . lol,SAE,AAE,SAE,B
5275,SAE,"I can never manage to catch the beginning of this ' Think Like a Man ' movie , no matter what",I can ' t catch the beginning of this ' think like a man ' movie to save,I do . . . lol,my life . . lol,AAE,SAE,AAE,B
5276,SAE,""" Ugh ! If I could kick the",""" Ugh ! If I could kick the","TV and make these people feel it , I would ! ""","TV and have these ppl feel , I would ! """,SAE,SAE,AAE,A
5277,SAE,"Who plans vacations for the entire year ? Oh sure , if I worked a 9 - to - 5 job it would be doable .",""" Who plans vacation for the entire year ? Oh sure , if I worked 9 - 5 it would be doable . .",. . ugh !,". ugh ! """,AAE,AAE,SAE,A
5278,SAE,Hanging out with my roommate . . . I have a lot on my mind these days . . . she knows how to keep me in a good mood,Jamming wit my roomie . . . got a lot on my mind these days . . . she know how to keep me in a good,", though # lowkey",mood # lowkey tho,AAE,AAE,SAE,A
5279,SAE,I ’ m about to look over at the fridge and,I ' m bout to look over the fridge and,"I hope . . . because even though I ’ m upset , I can ’ t let it happen .",I hope . . . cause even though I ' m mad I can ' t let it happen,AAE,SAE,AAE,B
5280,SAE,"They should not have been allowed to kick the ball after the whistle was blown . Shaking my head , the Falcons",They should have not been able to kick that ball after the whistle was blown smh,are such cheaters .,cheating ass Falcons,SAE,AAE,SAE,B
5281,SAE,This foolish guy tried to roll a blunt before the bus arrived ; he should have done it on the bus,This dumb ass nigga gone try to role a blunt b4 the bus pull up shoulda did it on da,. Foolish guy .,bus dumb ass nigga,AAE,AAE,SAE,A
5282,SAE,"You know when a girl says she wants to fight you , and you walk up to her and say , "" Let ' s go , "" then the girl says , "" I",U now when girl said I want to fight u and u walk to them and say let go the girl say I did,"didn ' t say that . "" That makes me mad .",not say tht . That make me mads,SAE,AAE,SAE,B
5283,SAE,""" my music is really loud ,",""" my shit on bang","bro , I ' m about to knock out lol , I ' m not going to lie . Just come upstairs when you get here , come to the side door . ""","bro , im bouta KO lol i anit gone lie . Juss come upstairs whn u come , cum to the side door . """,SAE,AAE,SAE,B
5284,SAE,It wouldn ’ t matter to me if nobody called my phone . I don ’ t answer anyone ’ s phone calls anyway except,It wouldnt mattr to me if nobdy called my phone . Ion answer mfs phone calls anyways but,for my close friends !,my niggas !,SAE,SAE,AAE,A
5285,SAE,"I don ’ t care if the next person is broke or wealthy , as long as she",""" Idc if the nxt btc broke or wealthy , long as she",isn ’ t messing up my vibe .,"anit fckn up my vibe """,SAE,AAE,SAE,B
