index,context_variant,sae_context,aae_context,sae_continuation,aae_continuation,preferred,A_is,B_is,raw_response
1562,AAE,""" : Class tomorrow from 8am to 1pm ! Then from 5 : 30 to 8 : 30 . # fml Tyra said the afternoon sessions",""" : Class tomorrow from 8am - 1pm ! Den from 530 - 830 . # fml tyra said afternoon hints","got cancelled . ""","got cancelled """,SAE,AAE,SAE,B
1563,AAE,: I support our boys ' basketball team . . . but Marion is going to give you,: I fucks with Our boys basketball team . . . . . . But Marion gone get in,all a tough challenge though !,y ' all ass tho !,AAE,SAE,AAE,B
1564,AAE,They really should be,shit they better be,done by now ! It ’ s already been 3 years ! Lol,done ! It ' s only been 3 years ! ! Lol,SAE,SAE,AAE,A
1565,AAE,""" Yeah , glad you ' re doing okay too . Do you want to text me and",""" yea glad you doing ok too , so u wonna text me and","catch up ? ""","catch up """,SAE,SAE,AAE,A
1566,AAE,When I saw my baby face to face when,""" When I seem my baby face too face","we first met , I liked her . Then , when she sang to me in front of her friends , # LoveAtFirstSight","when we first met , I liked her . Then when sung to me in front of her friends # LoveAtFirstSight """,AAE,SAE,AAE,B
1567,AAE,My partner was officially,My Boo was officially,drunk and I had to walk home at this time of night . # MadAsHell I love my spouse even though she ’ s an alcoholic . # LoveAndWar,drunk and I had to walk home at this time of night # MadAsshell I luv my Hubby even tho she ' s Alcoholic # LoveAndWar,SAE,AAE,SAE,B
1568,AAE,lol I meant boyfriend,lmao I meant,", but honestly , some of these girls might treat you better than some of these boys .",bf but hell some of these girls might treat u better than some of these bois,SAE,AAE,SAE,B
1569,AAE,"lol , my bad . I always post things on Twitter and then get off for a long period of time . Next time , text",lol my bad I always put shit on twitter and get off for a long period of time . Next time hit,me — it ’ ll be quicker ; - ),my line shit a be quicker ; - ),AAE,AAE,SAE,A
1570,AAE,"lol no , not really , you",lol no not really jus,"just have to look like you can do hair , that ' s all . You ' re smoother with the pencil though lol .",gotta look like u can do hair that ' s all u more smooth wit the pencil lol,AAE,SAE,AAE,B
1571,AAE,"This rain is really intense . I ’ m sitting in my car for a minute , lol",This rain ain ' t no hoe I ' m sittin in my car for a,. Forget class .,min lol fuck class,SAE,AAE,SAE,B
1572,AAE,"I just tweeted the same thing Drake tweeted , and he got 120 retweets and 20 favorites . I didn ’ t get",I jus tweeted the same thing draked tweeted and he got 120 retweets and 20 favorites I ain ' t,"anything , lol .",got shit lol,AAE,SAE,AAE,B
1573,AAE,How in the world,How in the hell,is Nicki Minaj a judge when she has never sung a single song in her life without autotune ?,is niki minaj a judge and ain ' t ever sung a damn song in her life without autotune,AAE,SAE,AAE,B
1574,AAE,"Okay , I understand",Okay I understand the pistols,"the pistols and shotguns , but these guys just fired a machine gun .",and shotguns but these n * * * * * * just shot a machine gun,SAE,AAE,SAE,B
1575,AAE,"Well , my phone has been reset once again thanks to",Welllll my phone has been reset once again thanx,"one of my followers , so I have no numbers . Text me with your name .",to # oomfs so I have NO numbers text me with your name,SAE,AAE,SAE,B
1576,AAE,"This girl , I was like , "" That ' s a turn off , "" then laughed , then I said , "" I ' ll talk to you later . "" Then she got mad . What the heck",This girl I was like that ' s a turn off then laugh then I said ill talk to you later then she got mad TF,", I see what you mean .",I see what you mean,AAE,SAE,AAE,B
1577,AAE,""" There is nothing",""" There is nothing","so pitiful as a young cynic because he has gone from knowing nothing to believing nothing . - Maya Angelou ""","so pitiful as a young cynic because he has gone from knowing nothing to believing nothing . - Maya AngelounS """,SAE,SAE,AAE,A
1578,AAE,"Forget you and what you stand for , but when you get tired of that girl , don ’ t come",Fuck Yu and Wat yu Stand For But Wen Yu Get Tired Of Dat Hoe Dont Comin,running back to me .,Runnin Back To me,AAE,SAE,AAE,B
1579,AAE,It ' s a,Its a damn,"damn shame that gas in Virginia is $ 3 . 24 . Damn , this is supposed to be the cheap stuff .",shame gas in va is 3 . 24 . Damn dis supposed to b da cheap shyt,SAE,SAE,AAE,A
1580,AAE,"I know you , but being nice really doesn ’ t get you",i kno yo but bein nice really doesnt get u,anywhere . Especially when dealing with women .,anywhere . Especially dealin wit females,SAE,AAE,SAE,B
1581,AAE,I hate to see a girl cry . I swear that ’ s something that breaks me,I hate to see a gurl cry . I swear dats sumn dat breaks me,down really easily .,down easy af,AAE,SAE,AAE,B
1582,AAE,People really amaze me sometimes ; that stuff doesn ’ t bother me,People be killing me at times that shit don ' t phase,"anymore , honestly . Lol .",me no more yo lol,SAE,AAE,SAE,B
1583,AAE,"Man , time is so valuable to me these days , and sitting around waiting because you said one time and it ’ s actually another time",Man time is so valuable to me these days and sitting around waiting cuz u said one time and its really another time,is really frustrating .,is some bull,SAE,SAE,AAE,A
1584,AAE,"The house is almost finished ; I ’ ll complete the painting and clean up this weekend , and then everything",Crib just about done finishing painting and clean up this weekend and everything should,should fall into place .,fall into place,SAE,AAE,SAE,B
1585,AAE,# StripperMix the mixtape is dropping this Friday,# StripperMix the mixtape dropping this,"at and , brought to you by # EarlDaeClothing and .",Friday at & brought to u by # EarlDaeClothing,AAE,SAE,AAE,B
1586,AAE,Defeated Copoen 66 - 3 and,Beat Copoen 66 - 3 ( &,some PG County school 72 - 6 . My school ’ s wrestling team dominates . # DunbarPoets,& ) Some PG County School 72 - 6 My School Wressling Team Fucks Shat Up . n # DunbarPoets,SAE,AAE,SAE,B
1587,AAE,""" Wow , wow , wow ! Laughing so hard ! I said on Facebook that Tae Tae looked like the woman",""" Damn , Damn , Damn ! Lmao ! I said in FB that Tae Tae looked like ol girl","from Norbit ! ""","from Norbit ! """,SAE,SAE,AAE,A
1588,AAE,"My kind of guy ! Walter Jackson is going fishing in Gucci ! Honestly , I would wear Gucci to go roller skating , so I understand him on that",""" My kind of guy ! Walter Jackson going fishing in Gucci ! Hell , I would wear Gucci to go roller skating , so I felt him on that one",one ! # RHOA,"! # RHOA """,SAE,AAE,SAE,B
1589,AAE,"Oh , shoot ! I ’ m flying out of DC that day . I ’ ll miss your book signing , but I ’ m wishing you",""" oh , shoot ! I ' m flying out of DC that day , I ' ll miss ur book signing , but wishing u lots",lots of success !,"of success ! """,SAE,SAE,AAE,A
1590,AAE,I ' m not a,""" Not feeling Guliana","fan of Giuliana Rancic ' s dress and makeup ; she looks 20 years older , like one of those women on Downton Abbey . # GoldenGlobes","Rancic ' s dress & makeup , she looks 20 years older like one of those ladies on Downtown Abbey # GoldenGlobes """,SAE,SAE,AAE,A
1591,AAE,"Hugh Jackman : Damn , does this man get more attractive every time he ' s on TV or what ? He ' s extremely fine , not",""" Hugh Jackman : Dammit , does this man get hotter each time he ' s on TV or what ? He ' s FOINE , not",just fine ! # GoldenGlobe2013,"FINE ! # GoldenGlobe2013 """,SAE,AAE,SAE,B
1592,AAE,Worst dressed right now : Sienna Miller ! 3D rosettes everywhere and both earrings in one ear ?,Worst dressed right now : Sienna Miller ! 3D rosettes all over & both earrings in one ear,"Please , no ! # GoldenGlobe2013",? Baby Bye ! # GoldenGlobe2013,AAE,AAE,SAE,A.
1593,AAE,"Jennifer Lopez looks absolutely stunning in that lace dress ! She also looks so confident , completely dominating the red",""" JLo is giving me LIFE in that lace dress ! And she ' s giving face too , shutting the carpet",carpet ! # GoldenGlobe2013,"down ! # GoldenGlobe2013 """,AAE,SAE,AAE,B
1594,AAE,Mrs . Garrett and Dudley are still alive from Diff ’ rent,""" Mrs Garrett & Dudley are still alive from Diffrent","Strokes , too . Rest in peace , Mr . Drummond .","Strokes , too , RIP Mr Drummond . """,SAE,SAE,AAE,A
1595,AAE,Do you have a link for that information ? I ',Do u have a link for that info ? I ',m about to fly into DC tonight .,m about to fly into DC tonight .,SAE,AAE,SAE,B
1596,AAE,To see what I,2 see Wat I,"see , be what I am then . My people , you will have to be me . : - ) Stop hating , make money .",see . B Wat I b then . My ppl u will have . 2 b me . : - ) . Stop hating make money,AAE,SAE,AAE,B
1597,AAE,"They say you have to go through things to get somewhere in life . Well , I ' m still going through it , so that "" somewhere in life ,",They say you have to go through to get somewhere in life well I ' m still going through so that somewhere in,""" here I come .",life here I come,AAE,AAE,SAE,A
1598,AAE,"lol no you ' re not and you shouldn ' t think that either . . . in my opinion , I think",lol no ur not n u shouldn ' t think that either . . . by opinion I,you ' re very sexy,think u sexy af,AAE,AAE,SAE,A
1599,AAE,"I need love , and a friend who is willing to accept me as I am — not someone who is just",""" I need love , n a friend who willing ta take me as I am . . . not a bitch who just",looking for benefits .,"looking for benefits """,SAE,SAE,AAE,A
1600,AAE,"I hate when a stud is like , "" I ' m single , so why is she tripping ? "" Then is like , "" I love you , baby , """,""" I hate wen a stud b like : I ' m single so y she tripping ! ! ! Den b like ( I love u baby ) 2 second",two seconds later .,"later . . """,AAE,SAE,AAE,B
1601,AAE,"I want a girlfriend , but all I can afford are buddies and friends ! Like , seriously ,",I want a gf but all I can afford is buddies n friends ! ! ! like,what the heck !,really wtf ! !,AAE,SAE,AAE,B
1602,AAE,""" : I '",""" : Im bout","m about to say forget everybody and go on a slapping spree ! Well , slap a hater , haha . ""","to say fukk errbody & go on a slap a bitch spree ! Well slap a hitch cuh lmao """,SAE,AAE,SAE,B
1603,AAE,I ' m not,Not really a,"usually very talkative , but some people seem to get me talking a lot . . .",talker but some ppl seems to have me talking up a storm . . .,SAE,AAE,SAE,B
1604,AAE,"Son , get ready",son get ready cuz,because next week you know you all are going to take that loss .,for next week cause u know yall goin to take that L,AAE,SAE,AAE,B
1605,AAE,"Well , since the",Well since the,"seats are filled , I ’ m going to go with my first option and probably go with my uncle .",seats are filled imma go with my first option and prolly go with my uncle,SAE,AAE,SAE,B
1606,AAE,""" : I always thought air was",""" : All my life I thought air","free , until I bought a bag of chips . Lmfao ""","was free , until I bought a bag of chips . Lmfao """,SAE,AAE,SAE,B
1607,AAE,"Ugh , I hate packing — that ’ s when you realize how much stuff you really have",Uhhh I hate packing thts when u know how much shit u really have,". Good morning , everyone .",. . gm all,SAE,AAE,SAE,B
1608,AAE,: People who are on,: People from the outside,the outside looking in always know the least but have the most confident and loudest opinions .,looking in always know the least but have the most resolute and loudest opinions .,SAE,SAE,AAE,A
1609,AAE,"Hooray , my cousin ' s water broke and Lilianna is on her way .",Woot woot my cousin ' s water broke & Lilianna is on her way,. . road trip to Philadelphia this weekend .,. . . road trip to Philly this weekend,SAE,AAE,SAE,B
1610,AAE,I honestly think my mom tries to keep me at her place or get me to come over . And she always uses,I swear my mom tries to hold me hostage or get me over to the house . And she always,food to do it .,does it with food,AAE,SAE,AAE,B
1611,AAE,Question for my makeup enthusiasts . . . what is a,Question for my make - up junkies . . . what,"good BB cream , and is it better than a tinted moisturizer ?",is a good bb cream & is it better than a tinted moisturizer ?,SAE,SAE,AAE,A
1612,AAE,"Mornings like this ,",Mornings like this a,having a boyfriend would be nice . . . cleaning my car could easily lead to breakfast and morning sex .,boyfriend would be nice . . . cleaningv my car could easily lead to breakfast & a . m . sex,SAE,SAE,AAE,A
1613,AAE,It seems like every,It seems like every,Leo girl on my timeline would like to be cuddling right now . . . myself included .,leo girl in my tl would like to be cuddling right now . . . myself included,AAE,AAE,SAE,A
1614,AAE,I ’ m going,""" I ' m","to continue to be myself ; nobody has to like me , because I don ’ t have to care .","gonna cont . 2 b myself , nobody has 2 like me , cuz I don ' t have 2 care """,SAE,AAE,SAE,B
1615,AAE,"I ’ m definitely thinking of getting a new car , but whenever that happens I know it has",I ' m definitely thinkin of gettin a new car bt wheneva dat happens I kno it gots,to be ALL BLACK !,2 b ALL BLACK !,AAE,SAE,AAE,B
1616,AAE,Mine too . I,mine 2 I,haven ' t washed it yet ; it ' s been about a month . I think I ' m going to wash it today .,haven ' t washed it yet its been like a month think ima wash it 2day,SAE,AAE,SAE,B
1617,AAE,I purposely decided not to have a phone . I don ’ t mess with people like that anymore . No one to talk,""" Purposly decided NOT to have a Phone , Dont fuck wit pple like tht nomore . No one to Talk","to , lol .","too lol """,AAE,SAE,AAE,B
